comment,cleaned_text,confidence
"""අල්ලපං යකෝ බල්ලව හරියට. කෝ හරෝපන් ඕකව.. ඔන්න ඌ ලෙස්සනව,.. කැද බීලා වගෙ නැතුව අල්ලං ඉදපං.."" කියල අයියගෙ 6 වසරෙ කොල්ලට බැන බැන මම බල්ලගෙ තුවාල වලට බේත් ස්ප්‍රේ කලා.. ටිකකින් මොන්ටිසෝරි යන චූටිම එකා මම කලිං කීව වචන සැට් එක එහෝම කියෝනවා.. ඇහුනා.","""අල්ලපං යකෝ බල්ලව හරියට. කෝ හරෝපන් ඕකව.. ඔන්න ඌ ලෙස්සනව,.. කැද බීලා වගෙ නැතුව අල්ලං ඉදපං.."" කියල අයියගෙ 6 වසරෙ කොල්ලට බැන බැන මම බල්ලගෙ තුවාල වලට බේත් ස්ප්‍රේ කලා.. ටිකකින් මොන්ටිසෝරි යන චූටිම එකා මම කලිං කීව වචන සැට් එක එහෝම කියෝනවා.. ඇහුනා.",0.814
උඔ ඔහොම එල්ලුනොත් ජනා කැඩෙයි යකෝ දෙකට...,උඔ ඔහොම එල්ලුනොත් ජනා කැඩෙයි යකෝ දෙකට...,0.814
"මං : "" නුවර නිගම්වූ AC බස් තියනවද බං?"" ඌ : “නෑ නේ බන් හු*ත අර ලේලන්ඩ් පකවල් තියෙන්නේ""    මං : "" මේ එහෙනම් මං ගම්පහ නිගම්බු එකේ එන්නම් ඈ..?"" ඌ : "" ඔව් ඔව් ඒකේ වරෙන් ලේසි එතකොට අපේ හන්දියේම උඹට බහින්න පුලුවන් ත්‍රීවිල් වලට පුක දීගෙන ඉන්න ඕනේ නෑ""","මං : "" නුවර නිගම්වූ අච බස් තියනවද බං?"" ඌ : “නෑ නේ බන් හු*ත අර ලේලන්ඩ් පකවල් තියෙන්නේ"" මං : "" මේ එහෙනම් මං ගම්පහ නිගම්බු එකේ එන්නම් ඈ..?"" ඌ : "" ඔව් ඔව් ඒකේ වරෙන් ලේසි එතකොට අපේ හන්දියේම උඹට බහින්න පුලුවන් ත්‍රීවිල් වලට පුක දීගෙන ඉන්න ඕනේ නෑ""",0.814
"@USER . @USER  Captain America: මොකද බොල තෝ කට ඇරගෙන උඩ බලන් ඉන්නෙ? Thor: වහින්න වගේ බං, මිටිය ගෙනාවට කුඩේ ගේන්න අමතක උනානෙ :(  #TweepsAssemble",". Captain අමෙරිචා මොකද බොල තෝ කට ඇරගෙන උඩ බලන් ඉන්නෙ? තොර වහින්න වගේ බං, මිටිය ගෙනාවට කුඩේ ගේන්න අමතක උනානෙ :( ට්වීප්සස්සෙම්බ්ලේ",0.814
හෙන ගහන්න ඕනේ බොරු මානව හිමිකම් කතාකරන හැත්තට #lka #srilanka  @USER  @USER  @USER  @USER  @USER  @USER  @USER,හෙන ගහන්න ඕනේ බොරු මානව හිමිකම් කතාකරන හැත්තට ලක ශ්‍රීලංකා,0.814
ගෝඨාභය අවොත් ලේ විලක් සිරිසේන මගේ ගෑණි පවර� URL,ගෝඨාභය අවොත් ලේ විලක් සිරිසේන මගේ ගෑණි පවර� උර්ල්,0.814
එල හරකෝ මන් ඇන්ටි කියල තොට මන් එක්ක කතා කරන් අ කීවද ගොන් එලදෙනක් මහ අනේ තොට හම්බවෙන කෙල්ල රාත්තල් 100 බර වෙයන් තෝ ඒකිට යට වෙලා මැරියන්,එල හරකෝ මන් ඇන්ටි කියල තොට මන් එක්ක කතා කරන් අ කීවද ගොන් එලදෙනක් මහ අනේ තොට හම්බවෙන කෙල්ල රාත්තල් 100 බර වෙයන් තෝ ඒකිට යට වෙලා මැරියන්,0.814
ආ තෝ නැගිට්ටද විනාඩි තුනක් තියලා #TeamWetakolu ගින්නා @USER  · 13 Apr 2020 කඹ ඇදලා ඉවරද? #TeamWetakolu,ආ තෝ නැගිට්ටද විනාඩි තුනක් තියලා ටෙඅම්වෙටකොලු ගින්නා · 13 අප‍ 2020 කඹ ඇදලා ඉවරද? ටෙඅම්වෙටකොලු,0.814
මොකක්ද ගන්නේ කියලා බැලුවේ  Real Rudraksha යක් හොයා ගන්න එක තමයි අමාරු.,මොකක්ද ගන්නේ කියලා බැලුවේ Real රුද්‍රක්ෂ යක් හොයා ගන්න එක තමයි අමාරු.,0.814
ඔය හුලං බල්ලො උඩ බිරුවට කදු වැටෙවෙදි... සයිඩ් එකෙන් ඉන්නේ අඩූ බලු වැඩ කොහෙද...  ගොං වස්සා තණ කැවට බල්ලා... URL,ඔය හුලං බල්ලො උඩ බිරුවට කදු වැටෙවෙදි... සයිඩ් එකෙන් ඉන්නේ අඩූ බලු වැඩ කොහෙද... ගොං වස්සා තණ කැවට බල්ලා... උර්ල්,0.814
"ගුටි කෑවාම සැපද? | ඉගෙනගන්න ළමයින්ට, ගෑනු, පිරිමි කියල බලන්නෙ නැතුව, සක්කිලි වගේ ගැහුවාම මාර ආතල් නේ? | hs anyone achieved their objectives?","ගුටි කෑවාම සැපද? | ඉගෙනගන්න ළමයින්ට, ගෑනු, පිරිමි කියල බලන්නෙ නැතුව, සක්කිලි වගේ ගැහුවාම මාර ආතල් නේ? | හස් anyone අචිඑවෙද් their ඔබ්ජෙච්ටිවෙස්",0.814
පිදුරන්ගල පුක පෙන්නපු කොල්ලො අල්ලන්න තිබ්බ උනන්දුව වත් නෑ මුන්ට,පිදුරන්ගල පුක පෙන්නපු කොල්ලො අල්ලන්න තිබ්බ උනන්දුව වත් නෑ මුන්ට,0.814
"@USER ,  @USER  @USER තොට කියල කහ ගන්නවට වැඩිය හොඳයි හම්බන්තොට ලුනූලේවායේ ලුනු කන්දක් උඩට ගිහින් පහලට බුරැස් පදිනවා",", තොට කියල කහ ගන්නවට වැඩිය හොඳයි හම්බන්තොට ලුනූලේවායේ ලුනු කන්දක් උඩට ගිහින් පහලට බුරැස් පදිනවා",0.814
අපේ අම්ම වැටිල බෙල්ල කඩා ගන්නව මෙහෙම එකක් තිබ්බොත් Meow meow ETH @USER  · 21 Oct 2020 This staircase though,අපේ අම්ම වැටිල බෙල්ල කඩා ගන්නව මෙහෙම එකක් තිබ්බොත් මෙඔව් මෙඔව් එත් · 21 ඔච්ට් 2020 This staircase though,0.814
අර සක්කිලි වෙසිගෙ පුතාලට හෙනම ගහපිය. දෙය්යනේ අර වයස අවුරුදු 5 ලමය :'(,අර සක්කිලි වෙසිගෙ පුතාලට හෙනම ගහපිය. දෙය්යනේ අර වයස අවුරුදු 5 ලමය :'(,0.814
මේ පොඩි දරුවට වද දෙන මේ මූසල වෙස ගෑණිට හෙන හතම වැදියන් කියලා share කරපල්ලා.... ඔයා බලලා තව කෙනෙකුට බලන්න share... URL,මේ පොඩි දරුවට වද දෙන මේ මූසල වෙස ගෑණිට හෙන හතම වැදියන් කියලා share කරපල්ලා.... ඔයා බලලා තව කෙනෙකුට බලන්න share... උර්ල්,0.814
@USER #හිටිවනකවිටුවීට්  දුටුවිට ඇයගෙ වට්ටක්කා වැනි පස්ස තන්දෙක වැනෙනවා කිටි කිටියේ ඉස්ස දුටුවිට මේවා හැදෙනවා හොන්දටම කැස්ස ඇඹරෙයි මගේ මල්ලිගේ කළිසම අස්ස,#හිටිවනකවිටුවීට් දුටුවිට ඇයගෙ වට්ටක්කා වැනි පස්ස තන්දෙක වැනෙනවා කිටි කිටියේ ඉස්ස දුටුවිට මේවා හැදෙනවා හොන්දටම කැස්ස ඇඹරෙයි මගේ මල්ලිගේ කළිසම අස්ස,0.814
"ඇයි මූ එක්ක එකතුවෙලා ලංකාව ලංකස්ථානයක් කරන්නද? මූ තමයි  සපරිස්ථාන්, නසරිස්ථාන් ඉල්ලලා නැගෙනහිර වෙනම මුස්ලිම් නිජ භූමියකට පදනම දැම්මෙ. මූ අද හිටියනම් ගස්වැද්දට එහා ගිහින් අන්තවාදය උඩු දුවල. ගෑණි බුර්කාව... URL","ඇයි මූ එක්ක එකතුවෙලා ලංකාව ලංකස්ථානයක් කරන්නද? මූ තමයි සපරිස්ථාන්, නසරිස්ථාන් ඉල්ලලා නැගෙනහිර වෙනම මුස්ලිම් නිජ භූමියකට පදනම දැම්මෙ. මූ අද හිටියනම් ගස්වැද්දට එහා ගිහින් අන්තවාදය උඩු දුවල. ගෑණි බුර්කාව... උර්ල්",0.8136
@USER  @USER    තෝ මැරෙන එකම තමා හොද ඛේසර,තෝ මැරෙන එකම තමා හොද ඛේසර,0.8136
@USER @USER  දැන් කාලෙ අම්මල තාත්තල වැඩිහරියක් හිතන්නෙ එහෙම තමා. හොදට pass උනොත් උබ ගොඩ. නැත්තන් තෝ ඉවරයි,දැන් කාලෙ අම්මල තාත්තල වැඩිහරියක් හිතන්නෙ එහෙම තමා. හොදට pass උනොත් උබ ගොඩ. නැත්තන් තෝ ඉවරයි,0.8135
"Audience like, හුජ්ජ බරයි කැරකිල්ලයි! මත් ගතියයි සූස්තියයි! බොක හැලියයි! #EnriqueInSL","Audience like, හුජ්ජ බරයි කැරකිල්ලයි! මත් ගතියයි සූස්තියයි! බොක හැලියයි! එන්රිකුඑඉන්ස්ල",0.8135
අපේ මල්ලිට තියෙන්නෙ හෙන ටකරන් voice එකක්. කන රිදෙනවා වචනයක් කිව්වත්,අපේ මල්ලිට තියෙන්නෙ හෙන ටකරන් voice එකක්. කන රිදෙනවා වචනයක් කිව්වත්,0.8135
"රෑට ඔය හරක් උස්සන එකෙක් අහු උනොත් ගහක බැඳල තියල වාහනයක් අරන් ඇවිල්ලා, තඩි බාලා හරක් අරන් යන විදියටම අරන් යන්න ඕන!","රෑට ඔය හරක් උස්සන එකෙක් අහු උනොත් ගහක බැඳල තියල වාහනයක් අරන් ඇවිල්ලා, තඩි බාලා හරක් අරන් යන විදියටම අරන් යන්න ඕන!",0.8135
Celebrity කෙනෙක් බෙල්ලේ වැළ දාගත්තාම Depression ගැන Degree ගහපු උන් වගේ ටෝක්ස් දීලා අන්තිමට මැරෙන්න හිතුණොත් මට කතා කරන්නත් කියලා Status දාපු උන් අපේ Message වලට Calls වලට  Reply කරන්න ඉන්නේ අපි මළාට පස්සේ..   අනේ පලයන් තොගේ සත්ත්ව කරුණාව රෙද්ද අස්සේ ගහගෙන..,Celebrity කෙනෙක් බෙල්ලේ වැළ දාගත්තාම Depression ගැන Degree ගහපු උන් වගේ ටෝක්ස් දීලා අන්තිමට මැරෙන්න හිතුණොත් මට කතා කරන්නත් කියලා Status දාපු උන් අපේ Message වලට චාල්ල්ස් වලට Reply කරන්න ඉන්නේ අපි මළාට පස්සේ.. අනේ පලයන් තොගේ සත්ත්ව කරුණාව රෙද්ද අස්සේ ගහගෙන..,0.8135
"@USER  @USER    ටමෟකන්ඩදාලා ඩෝ රෝමෙන් නම් අපිත් ගේම,මේක තරුණ ජවය නාකි නරියො,කුරුදු පොලු සුද්ද කරලා දාන්‍ය මරුවා ලව්වා බාවනව තෝ","ටමෟකන්ඩදාලා ඩෝ රෝමෙන් නම් අපිත් ගේම,මේක තරුණ ජවය නාකි නරියො,කුරුදු පොලු සුද්ද කරලා දාන්‍ය මරුවා ලව්වා බාවනව තෝ",0.8135
නාකි නිලියන් සමග නිදාගන්න ගොංජාගේ නිර්වත.. URL,නාකි නිලියන් සමග නිදාගන්න ගොංජාගේ නිර්වත.. උර්ල්,0.8135
කොළඹට පුක දෙන කදුරට කොලු කම නැති කපන් උඩ යන්න දගලන පොඩි ගම් බට්ටෝ!!!!! #RapDeviyo #RaviJ #DissPart,කොළඹට පුක දෙන කදුරට කොලු කම නැති කපන් උඩ යන්න දගලන පොඩි ගම් බට්ටෝ!!!!! රප්දෙවියෝ රවිජ් දිස්ස්පර්ට්,0.8135
කොකිස් කැවුම් කිව්වට. ආස්මි ආවොත් දෙකම දමල ගල ආස්මි වලට යනවා  #TeamKevum #AvuruduLK,කොකිස් කැවුම් කිව්වට. ආස්මි ආවොත් දෙකම දමල ගල ආස්මි වලට යනවා ටෙඅම්කෙවුම් අවුරුදුල්ක්,0.8135
හිත - බලපන් ඔන්ලයින්වත් ඇවිල්ලද කියලා  මොලය - තොට මෝල් කලන්තෙද උට්ටෝ   #මරුහැබැයි,හිත - බලපන් ඔන්ලයින්වත් ඇවිල්ලද කියලා මොලය - තොට මෝල් කලන්තෙද උට්ටෝ #මරුහැබැයි,0.8135
"@USER ,  @USER  @USER කකුලත් බකල්! IIFA එක වෙලාවෙ බැට් එක අරං යද්දී රටම දැක්ක. පොල්පිත්තක්වත් අල්ලල නැ කිඋඅල. රිතික් එක්ක් ජීප් එකේ යනව මිනිස්සු රිතික්ට අත වනනව මූත් අත වනනව ලොල්. හෙන ගොබ්බ ආතල් ගත්තේ ඒ දවස..",", කකුලත් බකල්! ඉඉඵ එක වෙලාවෙ බැට් එක අරං යද්දී රටම දැක්ක. පොල්පිත්තක්වත් අල්ලල නැ කිඋඅල. රිතික් එක්ක් ජීප් එකේ යනව මිනිස්සු රිතික්ට අත වනනව මූත් අත වනනව ලොල්. හෙන ගොබ්බ ආතල් ගත්තේ ඒ දවස..",0.8135
"ඉරාකෙ හරි ඇමරිකාවේ හහි හාදයෙකට බැරිද, අර ගොන්ජාට බෝම්බයක් ගාලා දාන්න මල වදයක් ඕයි දැං, සෙද්ද,  ඇයි යකෝ TL පුරාම උගෙ Record,   ඌ ඇමති කෙනෙක් උනාට වඩා හොදා Telecommunications Department එකේ වැඩට දැම්ම නං, කරලා තියෙනෙනෙ  Call record කරන විතරනෙ බං ඒතරමට මුගෙ call","ඉරාකෙ හරි ඇමරිකාවේ හහි හාදයෙකට බැරිද, අර ගොන්ජාට බෝම්බයක් ගාලා දාන්න මල වදයක් ඕයි දැං, සෙද්ද, ඇයි යකෝ තල් පුරාම උගෙ Record, ඌ ඇමති කෙනෙක් උනාට වඩා හොදා තෙලෙකොම්මුනිකතිඔන්ස Department එකේ වැඩට දැම්ම නං, කරලා තියෙනෙනෙ Call record කරන විතරනෙ බං ඒතරමට මුගෙ call",0.8135
@USER උඹ තම්බින්ට විරුද්ධව හරි පාටලීට විරුද්ධව හරි මොනා හරි කිවුවද? ඌ එහෙම උන්ව block කරනවා.. බය වෙන්න එපා ඌට fake ගොඩක් තියනවා.. ඌ උඹ කියන ඒවා බලනවා,උඹ තම්බින්ට විරුද්ධව හරි පාටලීට විරුද්ධව හරි මොනා හරි කිවුවද? ඌ එහෙම උන්ව block කරනවා.. බය වෙන්න එපා ඌට fake ගොඩක් තියනවා.. ඌ උඹ කියන ඒවා බලනවා,0.8135
හාමුගෙ පුක ලෙවකන රතු අලි පැටව් මේව දන්නෙ නැතුව ඇති.  ඕං අහගනිල්ල.  ඉදිරියේ දි ඕනවෙයි.+ URL,හාමුගෙ පුක ලෙවකන රතු අලි පැටව් මේව දන්නෙ නැතුව ඇති. ඕං අහගනිල්ල. ඉදිරියේ දි ඕනවෙයි.+ උර්ල්,0.8135
@USER පොන්න නැටුමක් වෙන්න  මොකද ලංකාවෙ පොන්නයින්ට කවුරුත් කැමති නැ නැටුව නම් ඇට නැතුව යන්න වෙන්නෙ,පොන්න නැටුමක් වෙන්න මොකද ලංකාවෙ පොන්නයින්ට කවුරුත් කැමති නැ නැටුව නම් ඇට නැතුව යන්න වෙන්නෙ,0.813
"""මම Kandy බ්‍රෝ""  ""අම්මට සිරි.මමත් Kandyනේ. උඹ Kandy කොහෙද බ්‍රෝ?""  ""මම... කොත්මලේට පොඩ්ඩක් එහා බ්‍රෝ""  #ශ්‍රීලංකන්ලොරිටෝක්ස්","""මම කන්ද්ය් බ්‍රෝ"" ""අම්මට සිරි.මමත් Kandyනේ. උඹ කන්ද්ය් කොහෙද බ්‍රෝ?"" ""මම... කොත්මලේට පොඩ්ඩක් එහා බ්‍රෝ"" #ශ්‍රීලංකන්ලොරිටෝක්ස්",0.813
@USER උඹේ බර්ත්ඩේ එක මතක තියාගන්න උඹ නෙල්සන් මැන්ඩෙලා කියල හිතුවද ??   එනිවේ හැපි බර්ත්ඩේ කොල්ලෝ.ආදලෙයි අහස තරම්,උඹේ බර්ත්ඩේ එක මතක තියාගන්න උඹ නෙල්සන් මැන්ඩෙලා කියල හිතුවද ?? එනිවේ හැපි බර්ත්ඩේ කොල්ලෝ.ආදලෙයි අහස තරම්,0.813
ඊලග පාර නම් අහූනොත් බාවනවා හුත්ත   එදා තෝ දත් තියන් ගියෙ කෙල්ලෙක් ලග හිටිය හින්දා,ඊලග පාර නම් අහූනොත් බාවනවා හුත්ත එදා තෝ දත් තියන් ගියෙ කෙල්ලෙක් ලග හිටිය හින්දා,0.813
කැරි පක එහෙම අවස්තාවක් දෙන්න ඕන මේකේ හුත්තලට,කැරි පක එහෙම අවස්තාවක් දෙන්න ඕන මේකේ හුත්තලට,0.813
අද #ජනමාධ්‍යවේදීන් කරන්නේ කටට #මයික් අල්ලන එක විතරයි #Lka #Media URL,අද #ජනමාධ්‍යවේදීන් කරන්නේ කටට #මයික් අල්ලන එක විතරයි ලක #Media උර්ල්,0.813
"ජාතිවාදය විකුනමින් කන , මැරුණ කොටින්ට පණ දෙන්න දගලන  මෝඩ බයියලාගේ කණට ගැහුව උත්තරයක්.... URL","ජාතිවාදය විකුනමින් කන , මැරුණ කොටින්ට පණ දෙන්න දගලන මෝඩ බයියලාගේ කණට ගැහුව උත්තරයක්.... උර්ල්",0.813
"බල්ලා කොච්චර සමිප සතෙක් ද කියලා මට තේරැනේ අපේ ගෙදර හිටපු.""ටෙරි"" ගෙන්.ඌ දඩෝරි බල්ලෙක්.හැබැයි ඌට හොද නරක මිනිස්සු අදුනගන්න තරම් හොද ඉවක් තිබ්බා. අපිට සල්ලිවලට වංචා කරපු කිපදෙනෙක්ම ඌ හැපුවා.ගහක කොලයක් හෙලඋනත් ඌ බුරනවා  කොටි අල්ලන්න ඇමට බැදලා ඉන්න බල්ලා දැක්කම මට ටෙරියා මතක් උනා","බල්ලා කොච්චර සමිප සතෙක් ද කියලා මට තේරැනේ අපේ ගෙදර හිටපු.""ටෙරි"" ගෙන්.ඌ දඩෝරි බල්ලෙක්.හැබැයි ඌට හොද නරක මිනිස්සු අදුනගන්න තරම් හොද ඉවක් තිබ්බා. අපිට සල්ලිවලට වංචා කරපු කිපදෙනෙක්ම ඌ හැපුවා.ගහක කොලයක් හෙලඋනත් ඌ බුරනවා කොටි අල්ලන්න ඇමට බැදලා ඉන්න බල්ලා දැක්කම මට ටෙරියා මතක් උනා",0.813
"Followers ගොඩ ගසා ගැනීමේ අරමුණින් follow back නොකරන කෙල්ලන් සෙනිකවම unfollow කරනු ලැබේ..  ""ඇයි යකෝ උබලද බඩු, අපිනෙ බඩු!!""","ෆෝල්ලොවෙර්ස් ගොඩ ගසා ගැනීමේ අරමුණින් follow back නොකරන කෙල්ලන් සෙනිකවම උන්ෆොල්ලොව් කරනු ලැබේ.. ""ඇයි යකෝ උබලද බඩු, අපිනෙ බඩු!!""",0.813
ඇයිද බොල කෙල්ලේ ඇවිද යන්නේ කරුවලේ පලඳා මාල බෙල්ලේ ගෙනියන්න කොල්ලෙක් නැද්ද මේ සිංහලේ,ඇයිද බොල කෙල්ලේ ඇවිද යන්නේ කරුවලේ පලඳා මාල බෙල්ලේ ගෙනියන්න කොල්ලෙක් නැද්ද මේ සිංහලේ,0.813
මිතුරන් සමඟ මචං වෙන අතරවාරයේ මචං වෙතින් කටට රසට පිළිගන්වන Singapore Chicken or Pork try කරන්න අමතක කරන්න එපා. URL,මිතුරන් සමඟ මචං වෙන අතරවාරයේ මචං වෙතින් කටට රසට පිළිගන්වන සින්ගපොරේ Chicken ඔර Pork try කරන්න අමතක කරන්න එපා. උර්ල්,0.813
"බුදු අම්මෝ හුකනව දාල. ගුරා උඹ එන්ඩ නං එපා ලන්කාවට බයිට් කරල මරනව  Thisaranie (තිසරණී) @USER  · 5 Feb 2017  @USER thanks to your ig, once you wanted me to chant ithipiso before the sleep",බුදු අම්මෝ හුකනව දාල. ගුරා උඹ එන්ඩ නං එපා ලන්කාවට බයිට් කරල මරනව ථිසරංඉඑ (තිසරණී) · 5 ෆෙබ් 2017 thanks ටො your ඉග once you වන්ටෙඩ් මේ ටො chant ඉතිපිසෝ before the sleep,0.813
@USER යහමග ඉන්න උන්ටත්..අඩො බඩුවක් ඉන්නව කියල කීයක් හරි හොයාගන්න ව ඩීල් යවල.. ආයෙ ඕකෙ රිම් ඇදවෙනවැ,යහමග ඉන්න උන්ටත්..අඩො බඩුවක් ඉන්නව කියල කීයක් හරි හොයාගන්න ව ඩීල් යවල.. ආයෙ ඕකෙ රිම් ඇදවෙනවැ,0.8125
@USER මොන හුත්තක්ද නංගි කියන්නෙ ? ඔයාල හැමනෙන්න යද්දිත් කොල්ල එක්ක තාත්තා මතක් කරන්ද ඒ වැඩ කරන්නේ.. අපි මේ අද ඊයෙ මේවට ආපු සූටි බබාල නෙමෙ..ඕ වගෙ අම්ම අප්ප මතක් කරං ආවම නැට්ට පුකේ ගහං ..කෝක උනත් කිම්බක් නිසාම දෙකට නැවීගෙන අනේ නංගියො කියන මූකලන් බස්සොත් ඇති..අපි ඒම සූටි නෑ.. ඕකේ,මොන හුත්තක්ද නංගි කියන්නෙ ? ඔයාල හැමනෙන්න යද්දිත් කොල්ල එක්ක තාත්තා මතක් කරන්ද ඒ වැඩ කරන්නේ.. අපි මේ අද ඊයෙ මේවට ආපු සූටි බබාල නෙමෙ..ඕ වගෙ අම්ම අප්ප මතක් කරං ආවම නැට්ට පුකේ ගහං ..කෝක උනත් කිම්බක් නිසාම දෙකට නැවීගෙන අනේ නංගියො කියන මූකලන් බස්සොත් ඇති..අපි ඒම සූටි නෑ.. ඕකේ,0.8125
මෙන්න කොටි හිතවාදී වේසි.... පුතාලා කිබිතිගොල්ලාවේ අහිංසක කිරි දරුවෝ විකුණගෙන කන හැටි  @USER  @USER  @USER  @USER  #lka #SriLanka,මෙන්න කොටි හිතවාදී වේසි.... පුතාලා කිබිතිගොල්ලාවේ අහිංසක කිරි දරුවෝ විකුණගෙන කන හැටි ලක ශ්‍රීලංකා,0.8125
මං වළං හෝදනකොට තොපි කඹත් ඇද්ද ද!?,මං වළං හෝදනකොට තොපි කඹත් ඇද්ද ද!?,0.8125
@USER  @USER ඔව් අද වැහිකලුව ජොක්කු හෝදන්නෙපා වේලන්න අමාරු වෙයි,ඔව් අද වැහිකලුව ජොක්කු හෝදන්නෙපා වේලන්න අමාරු වෙයි,0.8125
@USER @USER  පුක දෙන එකෙ limit එකක් තියාගන්නෙයි කියලා තාත්ත කියලා දීලා නැද්ද්,පුක දෙන එකෙ limit එකක් තියාගන්නෙයි කියලා තාත්ත කියලා දීලා නැද්ද්,0.8125
@USER  @USER කෝච්චිය යන්නැති වෙලාව්ට නම් බෙල්ල නෙමෙ පුක උනත් තියත හැකි ඉතිං,කෝච්චිය යන්නැති වෙලාව්ට නම් බෙල්ල නෙමෙ පුක උනත් තියත හැකි ඉතිං,0.8125
අරඹෙ ඈත ගස් ගොල්ලේ  කෝටු කඩන ඉපනැල්ලේ චරස් චරස් අඩි පැන පැන  දර නෙළනා බාල නගෝ කෝ බං දර ඉපනැල් ටික මෙන්න මෙතන දිග ඇරලා ඒකි මෙහේ නැතේයා....!  වෙරළු ගහේ බිම ඇනගෙන ගෙඩි එක දෙක ඔඩොක්කුවට ඉදා ගනින් ඔයිත් එකක් මේං හිටපු අක්කණ්ඩී මේං නැතේයා...! URL,අරඹෙ ඈත ගස් ගොල්ලේ කෝටු කඩන ඉපනැල්ලේ චරස් චරස් අඩි පැන පැන දර නෙළනා බාල නගෝ කෝ බං දර ඉපනැල් ටික මෙන්න මෙතන දිග ඇරලා ඒකි මෙහේ නැතේයා....! වෙරළු ගහේ බිම ඇනගෙන ගෙඩි එක දෙක ඔඩොක්කුවට ඉදා ගනින් ඔයිත් එකක් මේං හිටපු අක්කණ්ඩී මේං නැතේයා...! උර්ල්,0.8125
"මේ ටිකේ රසබොජුන් නැතුවැති  කන්නෙත් බතුයි සම්බලයි වෙන්නැති කටට ලුණු රසක් දැනෙන්නැතුවැති ඉවසන් ඉදපන් තාත්තත් කොහෙට හරි වෙලා හොරෙන් අඩනවාඇති  ""දාඩිය ටිකක් හෙල්ලුන්නැත්තම් කෑමත් රස නෑ එයත් දන්නවඇති""","මේ ටිකේ රසබොජුන් නැතුවැති කන්නෙත් බතුයි සම්බලයි වෙන්නැති කටට ලුණු රසක් දැනෙන්නැතුවැති ඉවසන් ඉදපන් තාත්තත් කොහෙට හරි වෙලා හොරෙන් අඩනවාඇති ""දාඩිය ටිකක් හෙල්ලුන්නැත්තම් කෑමත් රස නෑ එයත් දන්නවඇති""",0.8125
මෝඩයගෙ දවස කියල පුක දෙන්ඩ එපා ප්ලීස් අපේ හැම දවසක්ම මෝඩයි (12:43 AM),මෝඩයගෙ දවස කියල පුක දෙන්ඩ එපා ප්ලීස් අපේ හැම දවසක්ම මෝඩයි (12:43 අම,0.812
@USER හිතෙන්න දෙයක් නෑ හරිත තමයි.අපිත් ආසයි හුත්තො පේර යන්ඩ. කරුමෙට බෑනෙ. ඉතින් එතකොට අපි තොපෙ පුක හොද හෝද ඉන්ඩ ඔනෙද  @USER,හිතෙන්න දෙයක් නෑ හරිත තමයි.අපිත් ආසයි හුත්තො පේර යන්ඩ. කරුමෙට බෑනෙ. ඉතින් එතකොට අපි තොපෙ පුක හොද හෝද ඉන්ඩ ඔනෙද,0.812
කොරියාවට ආපු Piumi hansamali..සිංදු කියද්දී.. බඩුව එපෝ..කිය කියා,කොරියාවට ආපු පිඋමි hansamali..සිංදු කියද්දී.. බඩුව එපෝ..කිය කියා,0.812
@USER හුකපං යකෝ.. හුකපං අම්මලත් හිටිය උත්තො. මීට වඩා හොඳයි මට කෙල නොදා ඇරියනං,හුකපං යකෝ.. හුකපං අම්මලත් හිටිය උත්තො. මීට වඩා හොඳයි මට කෙල නොදා ඇරියනං,0.812
"මාස 11 ක දරුවෙක් කන්න නැතුව මැරිලා කියලා හොටු පෙරාගෙන අඩන්න එපා යකෝ,මව්කිරි නේ මාස 11 ළමයෙක්ට වැඩිපුර දෙන්නේ ,නැතුව බත් කවන්නේ නෑ තුන් වේලටම","මාස 11 ක දරුවෙක් කන්න නැතුව මැරිලා කියලා හොටු පෙරාගෙන අඩන්න එපා යකෝ,මව්කිරි නේ මාස 11 ළමයෙක්ට වැඩිපුර දෙන්නේ ,නැතුව බත් කවන්නේ නෑ තුන් වේලටම",0.812
@USER ඒක අවුරුදු 4ක් කරා බ්‍රෝ... තවම අවුල තියෙන්නේ hospital යන්න දෙන්නෙ නෑ උන් පේරේ - නුවර....GMOA  මහ සක්කිලි ඕකුන්ව තබේකට විස්වාස කරන්ඩ එපා,ඒක අවුරුදු 4ක් කරා බ්‍රෝ... තවම අවුල තියෙන්නේ hospital යන්න දෙන්නෙ නෑ උන් පේරේ - නුවර....GMOA මහ සක්කිලි ඕකුන්ව තබේකට විස්වාස කරන්ඩ එපා,0.812
@USER ලංකාවෙත් පටන් ගත්තොත් ගෙමක් දෙන්න පුළුවන් ඒත් daily  1 kg දෙන්න පුක ඉරා ගන්න වෙයි නේද?,ලංකාවෙත් පටන් ගත්තොත් ගෙමක් දෙන්න පුළුවන් ඒත් daily 1 ක් දෙන්න පුක ඉරා ගන්න වෙයි නේද?,0.812
මේකිට පිස්සු හැදිලා ද? මේ හොඳට හිටිය නේ  Helena @USER  · 3 Sep 2015  @USER @USER Kyōṁ? Samasyā kyā hai?,මේකිට පිස්සු හැදිලා ද? මේ හොඳට හිටිය නේ හෙලේන · 3 සේප 2015 ක්ය සංඅස්ය ක්ය හි,0.812
